TT2ID,c27id,uni,FC_ID,Cohort,oct_ob_location,oct_Grade,oct_Setting,oct_Subject,oct_obs_date,oct_dom1a,oct_dom1c,oct_dom1e,oct_dom2b,oct_dom2c,oct_dom2d,oct_dom3b,oct_dom3c,oct_dom3d,oct_dom4a,oct_rel_effect
ebcaec6c-d1d0-42a1-8c7a-a0e200ced981,50027,City College,1942,Cohort 27,x080,8,Self-contained,Special Education,13-Oct-16,Developing,Developing,Developing,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Average
ec95eb72-de88-4277-97fd-a59800d483e6,51024,City College,219,Cohort 27,X376,7,CTT/ICT,Special Education,11-Oct-16,Developing+,Developing,Developing+,Developing,Developing,Developing,Developing+,Developing,Developing,Effective,Average
eccc46d9-0fa6-4aff-ba66-a54a01066626,51084,Long Island University,1785,Cohort 27,M328,7,CTT/ICT,Special Education,11-Oct-16,Developing,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Bottom 10%
ecf58ee0-d5c3-4298-b1b8-a1fe00c04da8,50033,St. John's University,1716,Cohort 27,K383,7,CTT/ICT,Special Education,29-Sep-16,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing,Developing,Above Average
edb0d9c3-f84d-49ae-8f9b-a5630010915c,50864,Long Island University,1704,Cohort 27,K633,9,Self-contained,Special Education,19-Oct-16,Developing+,Developing,Developing+,Developing+,Developing,Developing+,Developing,Developing+,Developing+,Developing+,Average
edde4896-7003-4461-8b7d-a3bd00f693f6,50145,Long Island University,1705,Cohort 27,Q167,11,Self-contained,Special Education,13-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing+,Developing,Developing,Average
edfe6889-f8b4-4b75-963e-a1c6010b622e,50031,Pace University,918,Cohort 27,97M,3,Self-contained,D75,30-Sep-16,Developing+,Developing+,Developing+,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Effective,Above Average
ee08bebf-6f67-4135-913a-a59100cea8fd,51176,Brooklyn College,2028,,,12,CTT/ICT,,14-Sep-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
ee4b5d56-d35d-46ec-a9a3-a4df00b71868,50439,Hunter SPED,2037,Cohort 27,Brooklyn Lab High School,10,CTT/ICT,Special Education,23-Sep-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Developing+,Highly Effective,Average
ee4c7750-9766-4d3e-8437-a52a00c2dac4,50607,Hunter SPED,2037,Cohort 27,Sunset Park High School,10,CTT/ICT,English,21-Oct-16,Effective,Effective,Effective,Highly Effective,Highly Effective,Effective+,Effective,Effective,Developing+,Highly Effective,Above Average
ee8b2ed5-5686-4fef-86c7-a5af00b9c05a,51069,St. John's University,1776,Cohort 27,Q240,9,CTT/ICT,Math,14-Oct-16,Effective,Developing+,Developing+,Effective,Effective,Effective,Developing+,Developing+,Developing,Developing+,Above Average
eeaf3070-307a-49df-a44e-a56200d47f04,50840,St. John's University,1807,Cohort 27,K504,12,N/A,Math,26-Sep-16,Effective+,Effective+,Effective+,Effective+,Developing+,Effective,Effective,Effective,Effective,Effective+,Average
eebda846-e413-4f48-b216-a58201487430,50957,Hunter SPED,1961,Cohort 27,x337,8,CTT/ICT,Special Education,23-Sep-16,Effective,Effective+,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Effective,Highly Effective,Effective,Effective+,Above Average
eeca0cda-e38b-4bc1-989e-a57d0036b538,50716,City College,1834,Cohort 27,12X550 ,9,,ESL,27-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
eee27efa-b12c-4af2-9066-a57500be8da8,51093,Hunter SPED,1962,Cohort 27,Q204,7,CTT/ICT,Special Education,27-Sep-16,Effective,Effective,Effective+,Highly Effective,Effective+,Effective+,Developing+,Effective,Developing,Highly Effective,Above Average
eee8c389-7f4d-48be-9f02-a514012b1df9,50753,Long Island University,623,Cohort 27,K667,10,CTT/ICT,Special Education,25-Oct-16,Effective,Effective,Effective,Effective,Developing+,Developing+,Developing+,Developing+,,Developing+,Average
efd2c16b-d575-4706-8291-a178009db8a7,50003,City College,2061,Cohort 27,x440,11,N/A,ESL,7-Oct-16,Developing+,Developing,Developing,Ineffective,Developing,Developing+,Ineffective,Ineffective,Developing,Developing+,Average
f00c3f0e-e740-4863-8776-a59301551155,50827,Hunter SPED,1205,Cohort 27,X479,9,CTT/ICT,Special Education,21-Sep-16,Developing+,Developing+,Developing,Developing+,Developing,Developing+,Developing,Developing+,Developing,Developing+,Average
f00dec86-81f4-4051-a814-a3b6011fb8e5,50114,City College,2063,Cohort 27,09X004,4,,ESL,6-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
f034812c-0237-45ed-9361-a538012dcbbf,50533,St. John's University,1807,Cohort 27,K670,11,N/A,Math,21-Sep-16,Effective+,Effective+,Effective+,Effective+,Effective,Effective+,Effective,Effective,Developing+,Highly Effective,Average
f04f66bc-ba87-44e6-9793-a5af00c5ed0f,50884,St. John's University,250,Cohort 27,M533,10,,Math,28-Sep-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing+,Above Average
f096cf6e-169b-46c7-b22c-a59001815ba9,50765,City College,2065,Cohort 27,M610,9,N/A,Spanish,5-Oct-16,Developing+,Ineffective,Developing,Developing,Developing+,Developing+,Developing,Ineffective,Ineffective,Developing+,Above Average
f165dfff-877d-43e5-b1d4-a43201317bb0,50258,Hunter SPED,408,Cohort 27,M316,12,CTT/ICT,Special Education,27-Sep-16,Developing+,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Above Average
f168a16f-1f80-4e1e-b0e3-a53b010366a0,50695,Brooklyn College,112,,,7,,,13-Oct-16,Developing+,Effective,Effective,Effective,Developing+,Effective+,Developing+,Effective,Effective,Effective+,Above Average
f1940aae-a04e-44f4-9b1b-a5a700f89d52,51015,Pace University,935,Cohort 27,X012,6,Self-contained,D75,27-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
f230775a-57dd-45b9-8daf-a57300c252b5,50870,Hunter SPED,1838,Cohort 27,X029,6,Self-contained,Special Education,7-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Average
f2e19f52-1598-4568-b21f-a5450178f963,50743,City College,1835,Cohort 27,X438,9,,Special Education,11-Oct-16,Developing,Ineffective,Developing,Developing,Developing+,Effective,Ineffective,Developing,Ineffective,Developing,Below Average
f2e8eeb8-c4eb-4951-8ee5-a53e0127487e,50893,City College,2059,Cohort 27,K094,K,N/A,ESL,20-Oct-16,Developing,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing+,Average
f32da9f3-03ed-49cc-a43a-a51100b8b7cc,50415,Long Island University,1944,Cohort 27,01M378,7,CTT/ICT,Special Education,19-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Average
f340e70d-d0b8-41ea-bf76-a52d01157eb6,50612,Lehman College,512,Cohort 27,x342,7,,Science,23-Sep-16,Developing+,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Developing,Developing+,Average
f3547a91-c123-440b-818d-a4b40095ebe9,50371,St. John's University,1857,Cohort 27,K661,7,CTT/ICT,Math,22-Sep-16,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing+,Developing+,Average
f354e6db-fa83-4225-ac3f-a45000b9810e,50214,Hunter SPED,1797,Cohort 27,X459,6,D75,D75,24-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
f361208b-a17d-4bee-a9b5-a52700fca16b,50556,St. John's University,1110,Cohort 27,q355,8,N/A,Math,29-Sep-16,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing,Developing,Average
f38848e7-7244-4850-947a-a56e016c6041,50669,Pace University,1726,Cohort 27,M079,9,D75,Special Education,26-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
f3b2dc3c-edd9-4fce-a4e3-a3fb00b6490f,50198,Brooklyn College,953,,,6,CTT/ICT,,14-Sep-16,Developing+,Developing+,Developing+,Developing+,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Average
f3c268be-562f-4ab8-bb6e-a4fa00f559a0,50390,Hunter SPED,1935,Cohort 27,75K140,1,D75,Special Education,29-Sep-16,Effective+,Effective+,Effective+,Highly Effective,Effective+,Effective+,Effective,Effective+,Developing+,Highly Effective,Above Average
f3c671b2-f3a1-4649-a628-a4c501794b46,50279,St. John's University,1953,Cohort 27,M400,10,N/A,Math,27-Sep-16,Developing+,Developing,Developing,Developing+,Developing,Developing,Developing,Developing,Developing,Developing,Average
f5244fa9-a485-48ad-b5d6-a58300b18d03,50698,Hunter SPED,2041,Cohort 27,X045,7,CTT/ICT,Special Education,16-Sep-16,Developing+,Developing,Developing+,Developing,Developing+,Developing+,Developing,Developing,Developing,Developing+,Above Average
f5a9fc9e-7e28-47d8-8ed7-a53e000db373,50678,Lehman College,2000,Cohort 27,X128,7,CTT/ICT,ESL,13-Oct-16,Developing+,Developing,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Average
f5f1e4c8-a092-42de-ae72-a57601665f56,50651,Pace University,1906,Cohort 27,Q315,11,,Science,17-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
f64a38c9-c971-4151-92ec-a58a01397ecf,51116,Hunter TESOL,1800,Cohort 27,09X218,1,N/A,Bilingual,26-Oct-16,Effective,Effective,Effective,Developing+,Effective,Developing+,Effective,Effective,Developing+,Effective,Average
f694313c-1904-447e-843e-a4da00b3f745,50437,Pace University,907,Cohort 27,Q752,9,D75,D75,28-Sep-16,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Developing+,Developing,Developing+,Above Average
f6d03aa9-cc60-474d-b479-a53d01301ad3,50712,Hunter TESOL,1886,Cohort 27,X226,3,,Bilingual,7-Oct-16,Effective,Effective,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Effective,Effective,Below Average
f6f6345b-11ea-438c-9934-a53e00af56a1,50732,Hunter SPED,1940,Cohort 27,368K,6,D75,D75,22-Sep-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Average
f7135e8e-dca4-4e51-b807-a524013f9030,50910,City College,2065,Cohort 27,M072,7,N/A,Spanish,6-Oct-16,Developing,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Developing,Ineffective,Developing,Bottom 10%
f728edaf-e70d-49f0-a0df-a28d00f419cf,50065,Hunter SPED,1733,Cohort 27,12x190,11,N/A,Special Education,17-Oct-16,Developing,Developing+,Developing+,Developing+,Developing+,Effective,Developing,Developing+,Developing+,Developing+,Average
f7715ad3-6e48-4553-81da-a51400e59ad6,50562,Pace University,961,Cohort 27,m374,9,N/A,Science,5-Oct-16,Effective,Effective,Effective+,Effective+,Effective+,Effective+,Effective+,Effective+,Effective,Effective,Above Average
f82608b7-2c9c-44df-a2db-a40901720b9e,50202,Hunter TESOL,2054,Cohort 27,20K102,4,,ESL,29-Sep-16,Effective,Developing+,Effective,Effective+,Developing+,Effective+,Developing,Effective,Developing+,Effective,Above Average
f841958a-fdd9-46d4-8773-a4e700f1bdd5,50621,City College,2063,Cohort 27,08X405,9,,ESL,26-Sep-16,Ineffective,Ineffective,Ineffective,Ineffective,Ineffective,Developing,Ineffective,Ineffective,Ineffective,Ineffective,Below Average
f86a5a5b-6a47-4212-a10b-a45700aabf3c,50263,Pace University,1726,Cohort 27,M079,11,D75,D75,26-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
f8992d12-2e2e-4f63-b73e-a53100a624e6,50633,Hunter TESOL,1745,Cohort 27,Angelo Patri MS,7,Self-contained,ESL,26-Sep-16,Developing,Developing,Developing,Ineffective,Ineffective,Ineffective,Developing,Developing,Developing,Developing,Below Average
f8dafceb-82b4-405a-9e47-a54c013bb06f,50747,Brooklyn College,181,,,8,,,23-Sep-16,Developing+,Developing+,Developing+,Developing+,Effective,Developing+,Effective,Effective,Developing+,Effective,Above Average
f8e9185b-d83e-43c7-94f1-a50501193723,50447,Pace University,2066,Cohort 27,27Q137,8,N/A,Science,24-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
f9020db3-5714-477e-90aa-a59a01259eed,51037,City College,1802,Cohort 27,M859,10,N/A,Spanish,29-Sep-16,Developing,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing,Developing,Developing+,Average
f94c02a6-01f2-4520-ba11-a46d00f8c3bc,50318,Pace University,250,Cohort 27,Q445,10,,Science,11-Oct-16,Developing+,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
f94e2863-f78c-44a7-a690-a252009943d2,50103,Brooklyn College,219,,,7,,,26-Sep-16,Developing+,Ineffective,Developing+,Developing,Developing,Developing,Developing+,Developing,Developing+,Developing,Below Average
f9ffecb8-e978-437d-bf41-a4c00110a783,50380,City College,2059,Cohort 27,K160,3,N/A,ESL,28-Sep-16,Developing+,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Developing+,Average
fa057438-7166-46be-a336-a51e00f11bf6,50474,Long Island University,1944,Cohort 27,14K610,10,CTT/ICT,Special Education,7-Oct-16,Effective,Effective,Effective,Developing,Developing,Developing,Developing+,Developing+,Developing+,Developing,Average
fa4d976e-0c03-445a-b343-a52b01670a0b,50631,Hunter SPED,1935,Cohort 27,75Q256,1,D75,Special Education,30-Sep-16,Effective+,Effective+,Effective,Effective+,Effective+,,Effective,Effective+,Developing+,Highly Effective,Average
fa6605cf-53be-434c-8227-a5350171a20a,50688,Pace University,250,Cohort 27,M35,12,D75,D75,7-Oct-16,Effective,Effective,Effective,Developing,Developing,Developing,Effective,Effective,Effective,Developing,Top 10%
fab15c5e-9ac3-4739-a0a9-a5a4013844cd,51187,Long Island University,1711,Cohort 27,M32,6,Self-contained,Special Education,14-Oct-16,Developing+,Developing+,Developing+,Effective,Effective,Effective,Developing+,Developing+,Developing+,Effective,Average
fb539f28-f2da-4b9f-8075-a3e701047a4c,50191,City College,1833,Cohort 27,M192,2,,Bilingual,6-Oct-16,Developing+,Developing,Developing,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing+,Average
fb8dbc33-b4fa-4021-a5c1-a589002dd050,51163,Pace University,2066,Cohort 27,14K454,10,CTT/ICT,Science,6-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing+,Developing,Developing,Developing,Developing,Average
fbb82bf7-05a7-4606-8623-a5740171d056,51144,Pace University,913,Cohort 27,Q480,9,N/A,Science,27-Sep-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Average
fbf88333-6f24-4727-a36b-a0c8009e4c43,50025,St. John's University,1128,Cohort 27,K543,7,N/A,Math,30-Sep-16,Developing+,Developing,Developing+,Developing+,Developing+,Developing+,Developing,Developing,Developing,Developing,Average
fcce53fa-4cdf-43d4-bcea-a52500ab8f96,50544,Hunter SPED,2039,Cohort 27,X244,7,Self-contained,Special Education,21-Sep-16,Developing+,Ineffective,Developing,Effective,Developing,Effective,Developing,Developing,Developing,Developing,Average
fd110594-2b4d-4b83-8465-a4c400a1c360,50277,City College,1856,Cohort 27,X161,2,N/A,Bilingual,21-Oct-16,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing,Developing+,Below Average
fd79f3a6-eddf-4146-9017-a51800f0270c,50512,Long Island University,1706,Cohort 27,X181,6,CTT/ICT,Special Education,11-Oct-16,Developing+,Developing+,Developing+,Effective,Developing+,Developing+,Developing+,Developing,Developing,Developing+,Average
fdc26bb6-00ab-4600-9500-a49a011c4743,50376,Hunter TESOL,1683,Cohort 27,Q,11,Self-contained,ESL,4-Oct-16,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Effective,Above Average
fe1d70fd-56e4-412e-b0ab-a41f0156cee6,50177,Pace University,2067,Cohort 27,X012,9,Self-contained,D75,12-Oct-16,Developing,Developing,Developing,Developing+,Developing,Developing,Developing,Developing,Developing,Developing,Average
fe2d5b7c-c4c7-44a3-8a06-a54400a85333,50999,Hunter TESOL,1990,Cohort 27,K549,10,Self-contained,ESL,30-Sep-16,Effective,Developing+,Effective,Effective+,Effective,Effective,Developing+,Effective,Effective+,Effective+,Above Average
ff3274aa-c533-41ab-b308-a54500ca6859,50771,Pace University,1956,Cohort 27,X811,8,Self-contained,D75,5-Oct-16,Developing,Developing,Developing,Developing+,Developing+,Developing,Developing,Developing,Developing,Developing+,Above Average
ff561170-be41-46ac-8e23-a4db00dd3f38,50422,St. John's University,1717,Cohort 27,29Q238,8,Self-contained,Special Education,14-Oct-16,Developing+,Developing,Developing,Effective,Developing+,Developing+,Developing,Developing+,Developing,Developing,Average
ff6e3953-a0e7-46b3-8a14-a478008ab5c0,50265,St. John's University,1807,Cohort 27,K278,6,CTT/ICT,Special Education,26-Sep-16,Effective+,Effective+,Effective+,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Highly Effective,Above Average
ff7670de-c498-4035-8f16-a4a50138ddf7,50457,Lehman College,1998,Cohort 27,X529,7,CTT/ICT,English,22-Sep-16,Effective,Developing+,Developing,Effective,Effective,Effective+,Developing,Developing,Developing+,Developing,Above Average
ff7fa260-2b19-4aff-b781-a5c3009b5118,51065,Pace University,1726,Cohort 27,M079,11,D75,D75,29-Sep-16,Developing,Developing,Ineffective,Ineffective,Developing,Developing,Developing,Ineffective,Developing,Developing,Below Average
